590.92773437500023;597.24414062500023;568.59570312500023;411.56640625000017;265.91406250000011;234.34960937500011;208.61718750000009;254.70312500000011;257.24609375000011;272.99609375000011;261.37109375000011;207.33398437500011;241.03710937500014;273.76953125000011;204.75781250000006;162.95507812500006;148.76562500000006;157.76953125000006;257.13476562500011;363.54101562500011;485.06835937500023;504.84765625000011;500.56054687500017
593.53906250000023;599.56835937500023;573.66015625000023;421.00781250000023;266.69921875000011;237.17968750000011;208.78125000000009;255.26953125000006;256.92578125000006;271.83007812500011;259.64843750000017;207.43750000000011;245.66015625000009;273.20703125000011;199.95898437500006;159.87304687500006;144.45507812500006;158.83203125000009;259.99414062500006;370.36914062500017;487.82226562500017;504.12890625000011;500.28906250000011
554.71679687500023;561.56250000000023;522.25195312500023;359.87695312500017;258.06445312500006;223.80859375000006;213.52734375000006;251.80664062500006;260.87109375000006;279.13671875000011;276.69921875000011;226.36523437500009;235.94726562500014;273.04492187500011;228.54101562500009;188.36914062500006;172.01367187500006;157.64062500000006;242.84179687500014;335.11328125000017;463.91992187500017;499.79101562500023;494.42773437500017
391.13671875000017;403.79882812500017;336.17968750000011;255.75390625000014;232.63671875000009;219.31835937500011;236.35156250000011;253.64453125000014;267.16601562500011;288.06445312500011;301.42968750000011;318.19726562500011;323.15625000000017;414.85937500000017;487.56054687500011;528.07421875000011;386.75000000000017;206.99414062500009;238.73437500000009;310.28906250000011;360.04687500000011;402.47460937500011;397.83789062500017
247.37500000000011;249.44140625000011;246.58398437500009;253.66601562500011;250.26562500000011;298.79882812500011;417.82421875000017;435.15039062500011;399.52343750000017;356.14843750000017;366.21875000000017;555.65234375000023;791.58984375000023;1014.9277343750003;1154.8359375000002;1164.0253906250005;913.76757812500034;465.49023437500023;323.36914062500011;401.40429687500023;370.46289062500017;378.45898437500017;376.41796875000017
203.92382812500009;197.77734375000009;220.33984375000006;232.81054687500009;258.82226562500011;587.08593750000023;830.16601562500034;881.88281250000023;852.53710937500034;662.32617187500034;884.11718750000034;1143.8007812500007;1312.0644531250007;1404.1269531250005;1525.1464843750007;1541.5722656250007;1259.0488281250007;848.33007812500034;397.19531250000017;336.54687500000017;359.10156250000017;372.11328125000017;370.78320312500017
236.07617187500006;232.30273437500006;237.98437500000006;254.47851562500009;345.09375000000011;866.88867187500023;1116.1796875000005;1111.2480468750005;917.79492187500045;1115.5156250000005;1284.9707031250005;1349.0625000000005;1398.6679687500007;1431.9296875000005;1493.3183593750005;1455.2285156250005;1348.8007812500005;1101.6308593750005;529.66210937500023;236.49218750000009;267.82031250000011;299.36328125000011;295.55468750000011
253.34570312500014;253.50390625000017;246.14062500000011;207.49023437500009;394.81835937500011;916.71093750000045;1176.9316406250005;1192.0605468750005;1122.9433593750005;1242.5878906250005;1289.7265625000005;1340.9941406250007;1368.4023437500007;1395.3906250000005;1475.1230468750007;1461.5859375000005;1420.2421875000007;1275.4492187500007;791.97656250000023;247.91601562500009;231.58203125000011;270.89453125000011;265.20312500000011
244.41796875000011;242.84570312500011;237.12304687500009;180.69921875000009;388.20507812500011;870.85937500000023;1023.0253906250005;1126.0644531250005;1215.7246093750005;1218.9785156250005;1309.2773437500005;1360.5878906250005;1349.8886718750005;1351.5605468750007;1342.0097656250007;1292.8691406250007;1170.7890625000005;1005.0566406250002;902.76367187500034;305.08593750000011;209.32421875000009;245.74218750000011;239.64062500000011
219.57617187500009;219.83593750000009;214.82421875000011;170.81835937500006;433.96289062500011;720.75781250000034;521.25781250000023;554.38281250000023;596.29101562500023;668.16992187500034;908.69531250000034;1147.7031250000005;1219.2539062500005;942.13476562500045;657.15039062500023;597.36523437500023;688.97656250000034;701.74804687500023;748.02539062500034;416.78320312500023;162.78710937500009;175.44140625000009;172.01562500000006
254.91015625000011;268.10937500000011;210.65820312500009;153.00390625000006;534.96484375000011;716.12695312500034;669.62500000000034;607.09765625000023;499.30273437500023;642.85546875000023;677.47460937500034;979.42382812500057;1273.0214843750005;794.68554687500023;693.20117187500034;542.92382812500023;698.90820312500034;774.31054687500034;914.52539062500034;644.91992187500023;304.46875000000011;413.15625000000017;400.02343750000011
466.12890625000017;453.92382812500017;466.71875000000023;270.12695312500011;666.38867187500023;969.04296875000034;909.77343750000045;895.86523437500045;818.29296875000034;874.02539062500023;804.95117187500034;990.96093750000045;1312.6289062500005;1025.3652343750005;991.45507812500034;1032.6484375000002;1162.4296875000005;1189.0410156250005;1204.1640625000005;918.71289062500023;786.52148437500045;952.41796875000034;926.74609375000045
627.82812500000023;592.10742187500023;720.95703125000034;697.64257812500034;736.34179687500023;1051.2500000000005;1187.7304687500005;1244.7480468750005;1229.1445312500005;1170.9101562500005;1035.4882812500005;1031.1210937500005;1278.1386718750007;1200.0214843750005;1240.3632812500005;1377.2656250000005;1406.8671875000007;1435.4531250000005;1290.2792968750007;987.75195312500045;1110.5195312500005;1242.4667968750007;1226.4179687500005
481.99218750000017;455.71484375000017;641.21875000000023;934.67968750000045;848.33789062500034;933.52148437500023;1077.9335937500005;1241.5058593750005;1288.9433593750005;1202.4746093750005;996.79101562500034;999.27343750000045;1228.5898437500005;1156.7539062500005;1130.7421875000007;1414.0527343750007;1459.7968750000005;1369.8730468750007;1154.1191406250005;969.49218750000023;1199.1015625000005;1346.9511718750005;1329.1425781250005
410.22851562500011;404.92382812500023;507.06445312500017;921.11523437500057;873.74218750000045;880.36718750000045;999.23632812500045;1113.9707031250005;1210.8847656250005;1167.8574218750005;930.45117187500045;721.44921875000034;845.03320312500023;861.15820312500045;1075.8554687500002;1381.1601562500007;1359.5996093750005;1244.5058593750005;1056.5488281250005;990.64648437500034;1254.6347656250007;1289.8125000000005;1289.8281250000005
